B-Listitem	I would like beer. ϏʔϧΛ͍ͩ͘͞ɻ	page=1 xpos=5 ypos=6 right-column left-indent right-indent font-largest indented-line line-double-space line-space headchar-capital above-double-space above-line-space
B-Listitem	I’d like a beer, please. ϏʔϧΛ͍ͩ͘͞ɻ	page=1 xpos=5 ypos=6 right-column left-indent right-indent font-largest hanged-line line-double-space line-space headchar-capital above-double-space above-line-space
B-SubsectionHeader	4.3 Commutation in proportional analogies	page=1 xpos=4 ypos=6 right-column right-indent hanged-line shorter-tail line-double-space line-space numbered-heading2
I-SubsectionHeader	for paraphrase generation	page=1 xpos=5 ypos=6 right-column left-indent right-indent indented-line shorter-tail headchar-lower above-double-space above-line-space
B-Body	In a second phase, we implement paraphrase gen-	page=1 xpos=4 ypos=7 right-column full-justified hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	eration. Any given sentence may share commu-	page=1 xpos=4 ypos=7 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tations with other sentences of the corpus. Such	page=1 xpos=4 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	commutations are best seen in analogical relations	page=1 xpos=4 ypos=7 right-column full-justified aligned-line headchar-lower
I-Body	that explicit syntagmatic and paradigmatic varia-	page=1 xpos=4 ypos=8 right-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tions (de S AUSSURE , 1995, part 3, chap 4). For	page=1 xpos=4 ypos=8 right-column full-justified aligned-line year headchar-lower
I-Body	instance, the seed sentence	page=1 xpos=4 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower above-double-space above-line-space
B-Quote	A slice of pizza, please.	page=1 xpos=6 ypos=8 right-column centered left-indent right-indent indented-line longer-tail line-double-space line-space headchar-capital tailchar-period column-bottom above-blank-line above-double-space above-line-space
Page	58	page=1 xpos=4 ypos=9 single-column centered left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space numeric-only page-bottom
Table	__Table 3__	page=2 xpos=0 ypos=-2 single-column left-indent right-indent box page-top table-area above-double-space above-line-space
B-Caption	Table 3: Some analogies formed with sentences of the linguistic resource that show commutations with	page=2 xpos=0 ypos=0 single-column full-justified hanged-line longer-tail line-double-space line-space string-table headchar-capital
E-Caption	the sentence A slice of pizza, please.	page=2 xpos=0 ypos=0 single-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
Table	__Table 4__	page=2 xpos=0 ypos=0 single-column left-indent right-indent box indented-line longer-tail line-double-space line-space table-area above-double-space above-line-space
B-Caption	Table 4: Generating a paraphrase for the seed sentence A slice of pizza, please. using proportional	page=2 xpos=0 ypos=2 single-column full-justified hanged-line longer-tail line-double-space line-space string-table headchar-capital
I-Caption	analogies. (i) The original proportional analogy taken from Table 3. (ii) Replacing the sentence A	page=2 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
I-Caption	beer, please. with one of its paraphrases acquired during the detection phase: Can I have a beer? The	page=2 xpos=0 ypos=2 single-column full-justified aligned-line headchar-lower
I-Caption	last sentence of the proportional analogy becomes unknown. (iii) Solving the analogical equation, i.e.,	page=2 xpos=0 ypos=3 single-column full-justified aligned-line headchar-lower tailchar-comma
E-Caption	generating a paraphrase of A slice of pizza, please.	page=2 xpos=0 ypos=3 single-column right-indent aligned-line shorter-tail headchar-lower tailchar-period column-bottom above-blank-line above-double-space above-line-space
I-Body	enters in the analogies of Table 3. The replace-	page=2 xpos=0 ypos=3 left-column full-justified column-top line-blank-line line-double-space line-space headchar-lower tailchar-hiphen
I-Body	ment of some sentences with known paraphrases	page=2 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	in such analogies allows us to produce new sen-	page=2 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	tences. This explains why we needed some para-	page=2 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower tailchar-hiphen
I-Body	phrases to start with. For instance, by replacing	page=2 xpos=0 ypos=4 left-column full-justified aligned-line headchar-lower
I-Body	the sentence:	page=2 xpos=0 ypos=4 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-colon above-double-space above-line-space
B-Quote	A beer, please.	page=2 xpos=1 ypos=5 left-column centered left-indent right-indent indented-line longer-tail line-double-space line-space headchar-capital tailchar-period above-double-space above-line-space
I-Body	with the sentence:	page=2 xpos=0 ypos=5 left-column right-indent hanged-line shorter-tail line-double-space line-space headchar-lower tailchar-colon above-double-space above-line-space
B-Quote	Can I have a beer?	page=2 xpos=1 ypos=5 left-column centered left-indent right-indent indented-line longer-tail line-double-space line-space headchar-capital above-double-space above-line-space
I-Body	in the first analogy of Table 3, one gets the fol-	page=2 xpos=0 ypos=6 left-column full-justified hanged-line longer-tail line-double-space line-space headchar-lower tailchar-hiphen
I-Body	lowing analogical equation, that is solved as indi-	page=2 xpos=0 ypos=6 left-column full-justified aligned-line headchar-lower tailchar-hiphen
E-Body	cated.	page=2 xpos=0 ypos=6 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-line-space
B-Equation	I’d like a beer, please. : Can I have a beer? ::	page=2 xpos=0 ypos=6 left-column centered left-indent right-indent font-larger indented-line longer-tail line-space headchar-capital tailchar-colon
I-Equation	I’d like a slice of pizza, please. : x	page=2 xpos=0 ypos=6 left-column centered left-indent right-indent font-larger indented-line shorter-tail headchar-capital
I-Equation	⇒ x = Can I have a slice of pizza?	page=2 xpos=0 ypos=7 left-column left-indent right-indent font-largest hanged-line longer-tail above-double-space above-line-space
B-Body	It is then legitimate to say that the produced sen-	page=2 xpos=0 ypos=7 left-column full-justified hanged-line longer-tail line-double-space line-space headchar-capital tailchar-hiphen
I-Body	tence:	page=2 xpos=0 ypos=7 left-column right-indent aligned-line shorter-tail headchar-lower tailchar-colon above-double-space above-line-space
B-Quote	Can I have a slice of pizza?	page=2 xpos=1 ypos=7 left-column centered left-indent right-indent indented-line longer-tail line-double-space line-space headchar-capital above-double-space above-line-space
E-Body	is a paraphrase of the seed sentence (see Table 4).	page=2 xpos=0 ypos=8 left-column full-justified hanged-line longer-tail line-double-space line-space headchar-lower tailchar-period
B-Body	Such a method alleviates the problem of cre-	page=2 xpos=0 ypos=8 left-column left-indent indented-line headchar-capital tailchar-hiphen
I-Body	ating templates from examples which would be	page=2 xpos=0 ypos=8 left-column full-justified hanged-line headchar-lower column-bottom
I-Body	used in an ulterior phase of generation (B ARZI -	page=2 xpos=5 ypos=3 right-column full-justified column-top headchar-lower tailchar-hiphen
I-Body	LAY and L EE , 2003). Here, all examples in the	page=2 xpos=5 ypos=4 right-column full-justified aligned-line year headchar-capital
I-Body	corpus are potential templates in their actual raw	page=2 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	form, with the advantage that the choice of the	page=2 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
I-Body	places where commutations may occur is left to	page=2 xpos=5 ypos=4 right-column full-justified aligned-line headchar-lower
E-Body	proportional analogy.	page=2 xpos=5 ypos=4 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-period above-double-space above-line-space
B-SubsectionHeader	4.4 Limitation of combinatorics by	page=2 xpos=5 ypos=5 right-column right-indent aligned-line longer-tail line-double-space line-space numbered-heading2
I-SubsectionHeader	contiguity constraints	page=2 xpos=5 ypos=5 right-column left-indent right-indent indented-line shorter-tail headchar-lower above-double-space above-line-space
B-Body	During paraphrase generation, spurious sentences	page=2 xpos=5 ypos=5 right-column full-justified hanged-line longer-tail line-double-space line-space headchar-capital
I-Body	may be produced. For instance, the replacement	page=2 xpos=5 ypos=6 right-column full-justified aligned-line headchar-lower
I-Body	in the previous analogy, of the sentence:	page=2 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-colon above-line-space
B-Quote	A beer, please.	page=2 xpos=6 ypos=6 right-column centered left-indent right-indent indented-line shorter-tail line-space headchar-capital tailchar-period above-line-space
I-Body	by the following paraphrase detected during the	page=2 xpos=5 ypos=6 right-column full-justified hanged-line longer-tail line-space headchar-lower
I-Body	first phase:	page=2 xpos=5 ypos=6 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-colon above-line-space
B-Quote	A bottle of beer, please.	page=2 xpos=6 ypos=7 right-column centered left-indent right-indent indented-line longer-tail line-space headchar-capital tailchar-period above-line-space
I-Body	produces the unfortunate sentence:	page=2 xpos=5 ypos=7 right-column right-indent hanged-line shorter-tail line-space headchar-lower tailchar-colon above-line-space
B-Quote	<sup>∗</sup> A bottle of slice of pizza, please.	page=2 xpos=5 ypos=7 right-column centered left-indent right-indent indented-line longer-tail line-space headchar-super tailchar-period above-line-space
B-Body	Moreover, as no complete and valid formalisation	page=2 xpos=5 ypos=8 right-column full-justified hanged-line longer-tail line-space headchar-capital
I-Body	of linguistic analogies has yet been proposed, the	page=2 xpos=5 ypos=8 right-column full-justified aligned-line headchar-lower
I-Body	algorithm used (L EPAGE , 1998) may deliver such	page=2 xpos=5 ypos=8 right-column full-justified aligned-line year headchar-lower
I-Body	unacceptable strings as:	page=2 xpos=5 ypos=8 right-column right-indent aligned-line shorter-tail headchar-lower tailchar-colon column-bottom above-blank-line above-double-space above-line-space
Page	59	page=2 xpos=4 ypos=9 single-column centered left-indent right-indent font-smallest column-top line-blank-line line-double-space line-space numeric-only page-bottom
Table	__Table 5__	page=3 xpos=2 ypos=-4 single-column centered left-indent right-indent box page-top table-area above-double-space above-line-space
B-Caption	Table 5: Paraphrase candidates for Can we have a table in the corner? Candidates filtered out by unseen	page=3 xpos=0 ypos=0 single-column full-justified hanged-line longer-tail line-double-space line-space string-table headchar-capital
I-Caption	N -sequences (N = 20) are struck out. Notice that the seed sentence itself has been generated again	page=3 xpos=0 ypos=0 single-column full-justified font-larger aligned-line headchar-capital
